playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
712,51,rcmf,2.8728179551122195,42.1875,18.359102244389028,89.48655256723717,13.062344139650873,69.0721649484536,12.703241895261845,86.92579505300354,0.22443890274314215
713,81,rcb,4.892032762472078,50.68493150684932,13.201787043931496,84.77157360406092,14.072970960536113,61.904761904761905,8.845867460908414,83.33333333333333,0.1340282948622487
714,34,lb,7.128712871287129,45.0,27.445544554455445,86.36363636363636,25.485148514851485,63.63636363636363,16.752475247524753,88.29787234042553,0.0
715,12,ramf,2.2716346153846154,61.904761904761905,27.36778846153846,94.46640316205534,14.711538461538462,80.1470588235294,19.579326923076923,89.50276243093923,0.4326923076923077
716,69,amf,1.981651376146789,55.55555555555556,28.678899082568808,88.48368522072937,9.412844036697248,70.76023391812865,23.229357798165136,86.96682464454976,0.22018348623853212
717,69,lcmf,3.241852487135506,57.142857142857146,32.843053173241856,91.30434782608695,16.749571183533448,72.8110599078341,22.615780445969126,89.419795221843,0.38593481989708406
718,64,dmf,1.9554030874785593,39.473684210526315,18.936535162950257,88.8586956521739,11.629502572898799,69.02654867256638,15.231560891938251,88.51351351351352,0.10291595197255575
719,57,lb,2.8396651641983257,55.10204081632653,24.22408242112041,87.32057416267942,13.676754668383774,68.64406779661017,16.86413393432067,83.50515463917526,0.2897617514488088
720,81,lb,3.4192672998643148,39.285714285714285,12.578018995929444,72.81553398058253,10.746268656716419,61.36363636363637,9.76933514246947,65.0,0.24423337856173677
721,91,amf,1.048769961156668,55.55555555555556,23.034095813552007,91.39966273187184,8.81743634009495,73.12775330396475,18.023305999136817,87.28448275862068,0.2719033232628399
722,74,rdmf,2.113259668508287,58.8235294117647,12.058011049723756,90.72164948453609,10.814917127071823,56.32183908045977,6.961325966850829,91.07142857142857,0.0
723,9,lcmf,1.151035322777101,42.857142857142854,17.53958587088916,85.625,9.756394640682094,64.6067415730337,12.825822168087697,85.04273504273505,0.05481120584652863
724,109,ss,1.5964523281596452,58.333333333333336,25.07760532150776,87.79840848806366,8.713968957871398,70.99236641221374,21.21951219512195,85.26645768025078,0.06651884700665188
725,93,rb,5.221192052980133,49.31506849315068,19.62119205298013,85.66221142162819,15.85430463576159,65.41353383458646,14.352317880794702,75.91362126245848,0.19072847682119207
726,50,cf,0.6128007262823423,46.666666666666664,18.016341352700863,85.26077097505669,7.149341806627326,64.0,16.709033136631867,81.17359413202934,0.8987743985474353
727,91,rcb,5.731132075471698,59.25925925925926,22.6061320754717,97.1830985915493,20.74882075471698,81.32992327365729,9.923349056603774,92.51336898395722,0.21226415094339623
728,106,rb,9.910112359550562,41.83673469387755,17.49438202247191,80.34682080924856,19.719101123595507,56.41025641025641,11.325842696629213,75.89285714285714,0.10112359550561797
729,67,lcmf,5.700627427547057,39.15094339622642,27.58888556916642,89.76608187134502,23.071407230355543,66.78321678321679,15.54227666567075,89.10034602076125,0.1075590080669256
730,102,dmf,3.151105651105651,54.3859649122807,32.229729729729726,91.25214408233276,20.06756756756757,70.24793388429752,19.57002457002457,93.22033898305085,0.0
731,75,rcb,9.07709311964631,50.68493150684932,20.765404807958,90.89820359281437,21.138436032053054,67.05882352941177,12.608455374412822,93.68836291913215,0.02486874827300359
732,17,rdmf,1.9992066640222135,48.214285714285715,41.055136850456165,93.82608695652173,19.17096390321301,85.1024208566108,26.096786989289964,90.42407660738714,0.03570011900039667
733,58,lb,3.4017278617710582,31.428571428571427,24.00647948164147,85.4251012145749,14.287257019438444,57.82312925170068,18.466522678185743,83.15789473684211,0.09719222462203024
734,48,amf,1.3462240058372856,43.90243902439025,16.877052170740605,83.46303501945525,8.044509303174024,66.53061224489795,13.692083181320687,77.93764988009592,0.45968624589565854
735,21,rcb,4.066265060240964,47.77777777777778,22.093373493975903,90.1840490797546,17.123493975903614,73.61477572559367,13.237951807228916,87.71331058020478,0.2710843373493976
736,36,lcmf,2.7439024390243905,67.27272727272727,34.37361419068736,92.59796806966618,20.65410199556541,77.29468599033817,19.75609756097561,91.16161616161617,0.09977827050997783
737,80,ss,1.6952054794520548,18.181818181818183,20.496575342465754,86.46616541353383,8.167808219178083,58.490566037735846,17.876712328767123,81.03448275862068,0.3082191780821918
738,22,lamf,0.3829787234042553,66.66666666666667,26.170212765957448,89.26829268292683,10.851063829787234,72.94117647058823,19.02127659574468,89.93288590604027,0.2553191489361702
739,52,cf,1.1464968152866242,16.666666666666668,20.445859872611464,83.17757009345794,6.305732484076433,54.54545454545455,21.21019108280255,72.97297297297297,0.28662420382165604
740,50,rw,0.683371298405467,30.0,13.804100227790434,83.66336633663366,7.44874715261959,57.79816513761468,15.5125284738041,65.19823788546256,0.1366742596810934
741,96,amf,0.5376344086021505,50.0,21.612903225806452,92.53731343283582,6.290322580645161,67.52136752136752,19.892473118279568,81.62162162162163,0.21505376344086022
